#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.468      -16.3834      -16.3846
  0.457      -16.3174      -16.3186
  0.446      -16.2511      -16.2523
  0.434      -16.1843      -16.1855
  0.423      -16.1173      -16.1185
  0.412      -16.0500      -16.0512
  0.401      -15.9825      -15.9837
  0.390      -15.9150      -15.9162
  0.379      -15.8481      -15.8493
  0.367      -15.7955      -15.7968
  0.367      -15.7955      -15.7968
  0.348      -15.8039      -15.8051
  0.329      -15.8234      -15.8246
  0.309      -15.8470      -15.8481
  0.290      -15.8715      -15.8725
  0.271      -15.8955      -15.8965
  0.251      -15.9185      -15.9195
  0.232      -15.9401      -15.9411
  0.213      -15.9603      -15.9613
  0.193      -15.9789      -15.9799
  0.174      -15.9875      -15.9885
  0.155      -16.0031      -16.0041
  0.135      -16.0169      -16.0178
  0.116      -16.0288      -16.0298
  0.097      -16.0390      -16.0399
  0.077      -16.0473      -16.0482
  0.058      -16.0537      -16.0547
  0.039      -16.0584      -16.0593
  0.019      -16.0612      -16.0622
  0.000      -16.0658      -16.0668
#Band-index   15
  0.000      -16.0545      -16.0554
  0.019      -15.9662      -15.9672
  0.039      -15.8585      -15.8595
  0.058      -15.7493      -15.7503
  0.077      -15.6394      -15.6405
  0.097      -15.5338      -15.5349
  0.116      -15.5740      -15.5750
  0.135      -15.6881      -15.6890
  0.155      -15.8060      -15.8069
  0.174      -15.9254      -15.9263
  0.193      -15.9702      -15.9711
  0.213      -15.9511      -15.9520
  0.232      -15.9302      -15.9312
  0.251      -15.9077      -15.9087
  0.271      -15.8836      -15.8846
  0.290      -15.8579      -15.8589
  0.309      -15.8308      -15.8318
  0.329      -15.8028      -15.8038
  0.348      -15.7755      -15.7766
  0.367      -15.7595      -15.7606
  0.367      -15.7595      -15.7606
  0.379      -15.7663      -15.7670
  0.390      -15.8336      -15.8342
  0.401      -15.9011      -15.9018
  0.412      -15.9685      -15.9692
  0.423      -16.0357      -16.0364
  0.434      -16.1027      -16.1033
  0.446      -16.1693      -16.1700
  0.457      -16.2356      -16.2363
  0.468      -16.3016      -16.3022
  0.479      -16.3671      -16.3677
  0.490      -16.4322      -16.4328
  0.501      -16.4969      -16.4975
  0.513      -16.5611      -16.5618
  0.524      -16.6249      -16.6255
  0.535      -16.6882      -16.6888
  0.546      -16.7509      -16.7516
  0.557      -16.8131      -16.8137
  0.568      -16.8745      -16.8751
  0.579      -16.9303      -16.9309
  0.579      -16.9303      -16.9309
  0.602      -16.8583      -16.8590
  0.624      -16.7635      -16.7643
  0.646      -16.6630      -16.6639
  0.669      -16.5593      -16.5602
  0.691      -16.4530      -16.4539
  0.713      -16.3446      -16.3455
  0.736      -16.2344      -16.2353
  0.758      -16.1226      -16.1235
  0.780      -16.0096      -16.0105
  0.803      -15.8958      -15.8967
  0.825      -15.7819      -15.7828
  0.847      -15.6693      -15.6703
  0.870      -15.5972      -15.5982
  0.892      -15.6718      -15.6726
  0.914      -15.7516      -15.7525
  0.937      -15.8300      -15.8308
  0.959      -15.9066      -15.9074
  0.981      -15.9816      -15.9824
  1.004      -16.0545      -16.0554
#Band-index   16
  1.004      -16.0243      -16.0248
  0.981      -15.9181      -15.9189
  0.959      -15.7763      -15.7772
  0.937      -15.6319      -15.6328
  0.914      -15.4881      -15.4891
  0.892      -15.4579      -15.4588
  0.870      -15.5557      -15.5564
  0.847      -15.5277      -15.5287
  0.825      -15.4435      -15.4446
  0.803      -15.3574      -15.3585
  0.780      -15.2704      -15.2715
  0.758      -15.1835      -15.1846
  0.736      -15.0979      -15.0991
  0.713      -15.0158      -15.0171
  0.691      -14.9417      -14.9430
  0.669      -14.8809      -14.8822
  0.646      -14.8319      -14.8331
  0.624      -14.7879      -14.7891
  0.602      -14.7457      -14.7469
  0.579      -14.7082      -14.7094
  0.579      -14.7082      -14.7094
  0.568      -14.7273      -14.7284
  0.557      -14.7548      -14.7560
  0.546      -14.7902      -14.7914
  0.535      -14.8323      -14.8335
  0.524      -14.8800      -14.8812
  0.513      -14.9324      -14.9336
  0.501      -14.9885      -14.9897
  0.490      -15.0475      -15.0488
  0.479      -15.1090      -15.1102
  0.468      -15.1722      -15.1734
  0.457      -15.2369      -15.2381
  0.446      -15.3027      -15.3039
  0.434      -15.3693      -15.3705
  0.423      -15.4365      -15.4377
  0.412      -15.5041      -15.5053
  0.401      -15.5719      -15.5731
  0.390      -15.6397      -15.6409
  0.379      -15.7069      -15.7081
  0.367      -15.7103      -15.7111
  0.367      -15.7103      -15.7111
  0.348      -15.6928      -15.6937
  0.329      -15.6611      -15.6621
  0.309      -15.6259      -15.6268
  0.290      -15.5888      -15.5897
  0.271      -15.5503      -15.5513
  0.251      -15.5108      -15.5118
  0.232      -15.4708      -15.4716
  0.213      -15.4309      -15.4317
  0.193      -15.3907      -15.3915
  0.174      -15.3508      -15.3517
  0.155      -15.3123      -15.3132
  0.135      -15.3060      -15.3071
  0.116      -15.4097      -15.4106
  0.097      -15.5075      -15.5083
  0.077      -15.6188      -15.6197
  0.058      -15.7292      -15.7300
  0.039      -15.8380      -15.8389
  0.019      -15.9442      -15.9449
  0.000      -16.0243      -16.0248
#Band-index   17
  0.000      -15.1096      -15.1105
  0.019      -15.1263      -15.1272
  0.039      -15.1782      -15.1791
  0.058      -15.2559      -15.2568
  0.077      -15.3500      -15.3509
  0.097      -15.4497      -15.4505
  0.116      -15.3958      -15.3967
  0.135      -15.2953      -15.2963
  0.155      -15.3097      -15.3107
  0.174      -15.3484      -15.3494
  0.193      -15.3889      -15.3899
  0.213      -15.4298      -15.4308
  0.232      -15.4706      -15.4715
  0.251      -15.5101      -15.5109
  0.271      -15.5483      -15.5490
  0.290      -15.5849      -15.5856
  0.309      -15.6193      -15.6200
  0.329      -15.6501      -15.6507
  0.348      -15.6739      -15.6745
  0.367      -15.6837      -15.6842
  0.367      -15.6837      -15.6842
  0.379      -15.6277      -15.6283
  0.390      -15.5603      -15.5609
  0.401      -15.4926      -15.4932
  0.412      -15.4250      -15.4257
  0.423      -15.3578      -15.3585
  0.434      -15.2911      -15.2917
  0.446      -15.2251      -15.2257
  0.457      -15.1600      -15.1607
  0.468      -15.0963      -15.0970
  0.479      -15.0342      -15.0349
  0.490      -14.9743      -14.9750
  0.501      -14.9172      -14.9179
  0.513      -14.8637      -14.8644
  0.524      -14.8147      -14.8154
  0.535      -14.7714      -14.7722
  0.546      -14.7356      -14.7365
  0.557      -14.7100      -14.7109
  0.568      -14.6999      -14.7010
  0.579      -14.7082      -14.7093
  0.579      -14.7082      -14.7093
  0.602      -14.6969      -14.6980
  0.624      -14.7186      -14.7196
  0.646      -14.7656      -14.7665
  0.669      -14.8297      -14.8306
  0.691      -14.9046      -14.9055
  0.713      -14.9859      -14.9868
  0.736      -15.0708      -15.0717
  0.758      -15.1575      -15.1584
  0.780      -15.2448      -15.2457
  0.803      -15.3319      -15.3327
  0.825      -15.4181      -15.4189
  0.847      -15.5025      -15.5033
  0.870      -15.5506      -15.5515
  0.892      -15.4451      -15.4461
  0.914      -15.3458      -15.3466
  0.937      -15.2559      -15.2567
  0.959      -15.1799      -15.1807
  0.981      -15.1282      -15.1291
  1.004      -15.1096      -15.1105
#Band-index   18
  1.004      -15.1096      -15.1104
  0.981      -15.1228      -15.1237
  0.959      -15.1737      -15.1747
  0.937      -15.2500      -15.2510
  0.914      -15.3427      -15.3437
  0.892      -15.3306      -15.3314
  0.870      -15.1853      -15.1862
  0.847      -15.0476      -15.0486
  0.825      -15.0295      -15.0305
  0.803      -15.0088      -15.0098
  0.780      -14.9854      -14.9864
  0.758      -14.9591      -14.9600
  0.736      -14.9293      -14.9301
  0.713      -14.8947      -14.8955
  0.691      -14.8525      -14.8533
  0.669      -14.7998      -14.8005
  0.646      -14.7417      -14.7424
  0.624      -14.6906      -14.6914
  0.602      -14.6579      -14.6587
  0.579      -14.6495      -14.6502
  0.579      -14.6495      -14.6502
  0.568      -14.6476      -14.6484
  0.557      -14.6359      -14.6368
  0.546      -14.6165      -14.6175
  0.535      -14.5941      -14.5950
  0.524      -14.5701      -14.5711
  0.513      -14.5452      -14.5462
  0.501      -14.5194      -14.5204
  0.490      -14.4930      -14.4940
  0.479      -14.4660      -14.4670
  0.468      -14.4383      -14.4393
  0.457      -14.4100      -14.4110
  0.446      -14.3812      -14.3822
  0.434      -14.3517      -14.3527
  0.423      -14.3217      -14.3227
  0.412      -14.2911      -14.2921
  0.401      -14.2600      -14.2610
  0.390      -14.2284      -14.2294
  0.379      -14.1965      -14.1975
  0.367      -14.1709      -14.1719
  0.367      -14.1709      -14.1719
  0.348      -14.1895      -14.1905
  0.329      -14.2410      -14.2420
  0.309      -14.3166      -14.3176
  0.290      -14.4078      -14.4088
  0.271      -14.5088      -14.5098
  0.251      -14.6157      -14.6167
  0.232      -14.7263      -14.7273
  0.213      -14.8390      -14.8400
  0.193      -14.9527      -14.9537
  0.174      -15.0667      -15.0676
  0.155      -15.1794      -15.1803
  0.135      -15.2576      -15.2585
  0.116      -15.2323      -15.2331
  0.097      -15.1994      -15.2003
  0.077      -15.1697      -15.1705
  0.058      -15.1446      -15.1455
  0.039      -15.1256      -15.1265
  0.019      -15.1137      -15.1145
  0.000      -15.1096      -15.1104
#Band-index   19
  0.000      -15.0998      -15.1009
  0.019      -15.1061      -15.1072
  0.039      -15.1190      -15.1201
  0.058      -15.1386      -15.1396
  0.077      -15.1642      -15.1652
  0.097      -15.1945      -15.1955
  0.116      -15.2281      -15.2291
  0.135      -15.2560      -15.2567
  0.155      -15.1634      -15.1642
  0.174      -15.0502      -15.0511
  0.193      -14.9362      -14.9371
  0.213      -14.8225      -14.8233
  0.232      -14.7098      -14.7107
  0.251      -14.5993      -14.6002
  0.271      -14.4924      -14.4932
  0.290      -14.3914      -14.3923
  0.309      -14.3001      -14.3010
  0.329      -14.2244      -14.2253
  0.348      -14.1728      -14.1737
  0.367      -14.1542      -14.1551
  0.367      -14.1542      -14.1551
  0.379      -14.1280      -14.1290
  0.390      -14.0944      -14.0954
  0.401      -14.0599      -14.0609
  0.412      -14.0248      -14.0258
  0.423      -13.9890      -13.9900
  0.434      -13.9527      -13.9537
  0.446      -13.9158      -13.9167
  0.457      -13.8783      -13.8792
  0.468      -13.8402      -13.8412
  0.479      -13.8016      -13.8025
  0.490      -13.7623      -13.7633
  0.501      -13.7226      -13.7235
  0.513      -13.6822      -13.6832
  0.524      -13.6413      -13.6423
  0.535      -13.6301      -13.6309
  0.546      -13.6500      -13.6508
  0.557      -13.6615      -13.6622
  0.568      -13.6672      -13.6679
  0.579      -13.6675      -13.6682
  0.579      -13.6675      -13.6682
  0.602      -13.6976      -13.6983
  0.624      -13.7345      -13.7352
  0.646      -13.7700      -13.7707
  0.669      -13.8788      -13.8798
  0.691      -14.0132      -14.0142
  0.713      -14.1527      -14.1536
  0.736      -14.2959      -14.2968
  0.758      -14.4417      -14.4426
  0.780      -14.5894      -14.5903
  0.803      -14.7381      -14.7390
  0.825      -14.8874      -14.8883
  0.847      -15.0367      -15.0376
  0.870      -15.0633      -15.0642
  0.892      -15.0764      -15.0774
  0.914      -15.0872      -15.0881
  0.937      -15.0955      -15.0964
  0.959      -15.1013      -15.1023
  0.981      -15.1040      -15.1050
  1.004      -15.0998      -15.1009
#Band-index   20
  1.004      -14.0656      -14.0663
  0.981      -14.0579      -14.0586
  0.959      -14.0528      -14.0535
  0.937      -14.0468      -14.0474
  0.914      -14.0386      -14.0393
  0.892      -14.0282      -14.0289
  0.870      -14.0155      -14.0162
  0.847      -14.0006      -14.0013
  0.825      -13.9834      -13.9841
  0.803      -13.9641      -13.9647
  0.780      -13.9425      -13.9432
  0.758      -13.9188      -13.9195
  0.736      -13.8930      -13.8937
  0.713      -13.8652      -13.8659
  0.691      -13.8353      -13.8360
  0.669      -13.8035      -13.8042
  0.646      -13.7510      -13.7520
  0.624      -13.6319      -13.6329
  0.602      -13.6312      -13.6319
  0.579      -13.6554      -13.6561
  0.579      -13.6554      -13.6561
  0.568      -13.6634      -13.6642
  0.557      -13.6595      -13.6601
  0.546      -13.6435      -13.6442
  0.535      -13.6205      -13.6212
  0.524      -13.6026      -13.6034
  0.513      -13.5690      -13.5698
  0.501      -13.5306      -13.5314
  0.490      -13.5043      -13.5050
  0.479      -13.4805      -13.4813
  0.468      -13.4579      -13.4587
  0.457      -13.4360      -13.4368
  0.446      -13.4145      -13.4153
  0.434      -13.3934      -13.3942
  0.423      -13.3727      -13.3735
  0.412      -13.3524      -13.3532
  0.401      -13.3328      -13.3336
  0.390      -13.3139      -13.3147
  0.379      -13.2959      -13.2968
  0.367      -13.2829      -13.2838
  0.367      -13.2829      -13.2838
  0.348      -13.2639      -13.2648
  0.329      -13.2111      -13.2120
  0.309      -13.1336      -13.1345
  0.290      -13.2012      -13.2020
  0.271      -13.2875      -13.2883
  0.251      -13.3717      -13.3725
  0.232      -13.4535      -13.4543
  0.213      -13.5326      -13.5334
  0.193      -13.6088      -13.6096
  0.174      -13.6816      -13.6823
  0.155      -13.7504      -13.7512
  0.135      -13.8148      -13.8155
  0.116      -13.8739      -13.8747
  0.097      -13.9270      -13.9277
  0.077      -13.9729      -13.9736
  0.058      -14.0105      -14.0112
  0.039      -14.0387      -14.0394
  0.019      -14.0572      -14.0579
  0.000      -14.0656      -14.0663
#Band-index   21
  0.000      -14.0526      -14.0533
  0.019      -14.0468      -14.0475
  0.039      -14.0297      -14.0304
  0.058      -14.0021      -14.0028
  0.077      -13.9650      -13.9657
  0.097      -13.9196      -13.9203
  0.116      -13.8670      -13.8677
  0.135      -13.8082      -13.8089
  0.155      -13.7442      -13.7449
  0.174      -13.6757      -13.6764
  0.193      -13.6033      -13.6040
  0.213      -13.5274      -13.5282
  0.232      -13.4486      -13.4493
  0.251      -13.3671      -13.3678
  0.271      -13.2832      -13.2839
  0.290      -13.1972      -13.1980
  0.309      -13.1236      -13.1244
  0.329      -13.2010      -13.2017
  0.348      -13.2539      -13.2546
  0.367      -13.2729      -13.2736
  0.367      -13.2729      -13.2736
  0.379      -13.2609      -13.2617
  0.390      -13.2464      -13.2472
  0.401      -13.2330      -13.2339
  0.412      -13.2214      -13.2222
  0.423      -13.2117      -13.2126
  0.434      -13.2248      -13.2256
  0.446      -13.2817      -13.2826
  0.457      -13.3368      -13.3376
  0.468      -13.3895      -13.3904
  0.479      -13.4397      -13.4405
  0.490      -13.4867      -13.4875
  0.501      -13.5301      -13.5309
  0.513      -13.5607      -13.5615
  0.524      -13.5921      -13.5928
  0.535      -13.5997      -13.6007
  0.546      -13.5963      -13.5970
  0.557      -13.6173      -13.6180
  0.568      -13.6374      -13.6381
  0.579      -13.6554      -13.6561
  0.579      -13.6554      -13.6561
