     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -3.17175     0.00997     0.99252     0.99455     0.99249     0.00000     0.00000     0.00000     0.00000     0.00000     2.98953
    -3.04775     0.01003     0.99261     0.99458     0.99259     0.00000     0.00000     0.00000     0.00000     0.00000     2.98980
    -2.92275     0.01009     0.99269     0.99460     0.99267     0.00000     0.00000     0.00000     0.00000     0.00000     2.99005
    -2.79775     0.01013     0.99276     0.99462     0.99274     0.00000     0.00000     0.00000     0.00000     0.00000     2.99026
    -2.67275     0.01017     0.99283     0.99464     0.99280     0.00000     0.00000     0.00000     0.00000     0.00000     2.99044
    -2.54775     0.01020     0.99288     0.99465     0.99286     0.00000     0.00000     0.00000     0.00000     0.00000     2.99059
    -2.42275     0.01023     0.99293     0.99466     0.99290     0.00000     0.00000     0.00000     0.00000     0.00000     2.99072
    -2.29775     0.01025     0.99297     0.99467     0.99295     0.00000     0.00000     0.00000     0.00000     0.00000     2.99084
    -2.17375     0.01027     0.99301     0.99468     0.99299     0.00000     0.00000     0.00000     0.00000     0.00000     2.99094
    -2.04875     0.01028     0.99305     0.99468     0.99303     0.00000     0.00000     0.00000     0.00000     0.00000     2.99104
    -1.92375     0.01029     0.99308     0.99469     0.99306     0.00000     0.00000     0.00000     0.00000     0.00000     2.99112
    -1.79875     0.01029     0.99311     0.99469     0.99309     0.00000     0.00000     0.00000     0.00000     0.00000     2.99118
    -1.67375     0.01030     0.99313     0.99469     0.99311     0.00000     0.00000     0.00000     0.00000     0.00000     2.99124
    -1.54875     0.01030     0.99316     0.99469     0.99313     0.00000     0.00000     0.00000     0.00000     0.00000     2.99128
    -1.42375     0.01030     0.99317     0.99469     0.99315     0.00000     0.00000     0.00000     0.00000     0.00000     2.99132
    -1.29975     0.01031     0.99319     0.99469     0.99316     0.00000     0.00000     0.00000     0.00000     0.00000     2.99135
    -1.17475     0.01031     0.99320     0.99470     0.99318     0.00000     0.00000     0.00000     0.00000     0.00000     2.99138
    -1.04975     0.01031     0.99321     0.99470     0.99318     0.00000     0.00000     0.00000     0.00000     0.00000     2.99139
    -0.92475     0.01031     0.99321     0.99470     0.99319     0.00000     0.00000     0.00000     0.00000     0.00000     2.99140
    -0.79975     0.01031     0.99322     0.99470     0.99319     0.00000     0.00000     0.00000     0.00000     0.00000     2.99141
    -0.67475     0.01031     0.99322     0.99470     0.99319     0.00000     0.00000     0.00000     0.00000     0.00000     2.99141
    -0.54975     0.01031     0.99322     0.99470     0.99320     0.00000     0.00000     0.00000     0.00000     0.00000     2.99142
    -0.42575     0.01031     0.99323     0.99470     0.99321     0.00000     0.00000     0.00000     0.00000     0.00000     2.99144
    -0.30075     0.01031     0.99324     0.99470     0.99322     0.00000     0.00000     0.00000     0.00000     0.00000     2.99146
    -0.17575     0.01031     0.99325     0.99470     0.99323     0.00000     0.00000     0.00000     0.00000     0.00000     2.99149
    -0.05075     0.01032     0.99327     0.99470     0.99325     0.00000     0.00000     0.00000     0.00000     0.00000     2.99153
     0.07425     0.01033     0.99329     0.99470     0.99327     0.00000     0.00000     0.00000     0.00000     0.00000     2.99158
     0.19925     0.01035     0.99331     0.99471     0.99329     0.00000     0.00000     0.00000     0.00000     0.00000     2.99165
     0.32425     0.01038     0.99334     0.99471     0.99332     0.00000     0.00000     0.00000     0.00000     0.00000     2.99175
     0.44925     0.01048     0.99338     0.99472     0.99335     0.00000     0.00000     0.00000     0.00000     0.00000     2.99193
     0.57325     0.01314     0.99342     0.99485     0.99339     0.00000     0.00000     0.00000     0.00000     0.00000     2.99480
     0.69825     0.04084     0.99347     0.99626     0.99344     0.00000     0.00000     0.00000     0.00000     0.00000     3.02402
     0.82325     0.09353     0.99352     0.99921     0.99350     0.00000     0.00000     0.00000     0.00000     0.00000     3.07976
     0.94825     0.12439     0.99356     1.00130     0.99354     0.00000     0.00000     0.00000     0.00000     0.00000     3.11280
     1.07325     0.12773     0.99360     1.00190     0.99358     0.00000     0.00000     0.00000     0.00000     0.00000     3.11681
     1.19825     0.12783     0.99363     1.00218     0.99361     0.00000     0.00000     0.00000     0.00000     0.00000     3.11725
     1.32325     0.12791     0.99366     1.00238     0.99363     0.00000     0.00000     0.00000     0.00000     0.00000     3.11759
     1.44725     0.12798     0.99369     1.00251     0.99367     0.00000     0.00000     0.00000     0.00000     0.00000     3.11785
     1.57225     0.12804     0.99373     1.00259     0.99371     0.00000     0.00000     0.00000     0.00000     0.00000     3.11807
